Book_ID,Book_Title,Authors,Rating,Number_of_reviews,Ratings_Count,ISBN-10,ISBN-13,Num_Of_Pages,Language_Code,Publication_year,Publisher
497,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.93,5.0,105.0,0822549204,9780822549208,144.0,eng,1994,Lerner Publications
498,Tesla Papers,Nikola Tesla/David Hatcher Childress,4.13,2.0,102.0,0932813860,9780932813862,100.0,eng,2000,Adventures Unlimited Press
511,Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,12.0,478.0,0373792689,9780373792689,249.0,eng,2006,Harlequin Blaze
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,49.0,1577.0,0974514055,9780974514055,828.0,en-US,2004,Pragmatic Bookshelf
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,3.95,8.0,73.0,0764585975,9780764585975,112.0,eng,2000,Cliffs Notes
524,Lord of the Flies,William Golding,3.68,96.0,408.0,0307281701,9780307281708,6.0,eng,2005,Listening Library (Audio)
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,100.0,1693.0,0812969707,9780812969702,397.0,eng,2006,Random House
537,The Lovely Bones,Alice Sebold,3.81,966.0,6485.0,0330485385,9780330485388,328.0,en-GB,2003,Picador
539,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,43.0,1371.0,0345360354,9780345360359,224.0,eng,1990,Ballantine Books
570,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,42.0,549.0,0321430840,9780321430847,456.0,en-US,2006,Peachpit Press
576,1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3.85,31.0,288.0,3822840858,9783822840856,575.0,mul,2005,Taschen
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,1109.0,26381.0,0743264460,9780743264464,245.0,eng,2006,Scribner
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,3324.0,62089.0,0743236017,9780743236010,272.0,eng,2004,Scribner
619,Vice (V  #8),Jane Feather,3.51,19.0,474.0,0553572490,9780553572490,419.0,eng,1996,Bantam
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,6446.0,166046.0,0060589469,9780060589462,540.0,eng,2006,HarperTorch
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley/Carol Heyer/Scott Goto,4.08,274.0,1773.0,0802789471,9780802789471,32.0,eng,2005,Walker & Company
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,3.72,10.0,286.0,0688060692,9780688060695,408.0,en-GB,1990,William Morrow Paperbacks
643,Motorcycle Basics Techbook,John Harold Haynes,3.85,2.0,40.0,185960515X,9781859605158,222.0,eng,2002,Haynes Manuals N. America Inc.
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,4.11,266.0,7300.0,0451528808,9780451528803,304.0,eng,2003,Signet Classics
656,War and Peace,Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude,4.11,6245.0,211671.0,0192833987,9780192833983,1392.0,eng,1998,Oxford University Press
658,The Kingdom of God Is Within You,Leo Tolstoy/Constance Garnett,4.13,210.0,2403.0,0486451380,9780486451381,352.0,eng,2006,Dover Publications
662,Atlas Shrugged,Ayn Rand/Leonard Peikoff,3.69,14702.0,322483.0,0452011876,9780452011878,1168.0,eng,1999,Plume
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,108.0,2750.0,0451163087,9780451163080,224.0,eng,1963,Signet Book
664,The Fountainhead,Ayn Rand,3.87,229.0,1886.0,0452286751,9780452286757,752.0,en-US,2005,Dutton
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand/Nathaniel Branden,3.51,467.0,11462.0,0451163931,9780451163936,176.0,eng,1964,Signet
667,Anthem,Ayn Rand,3.63,7277.0,110952.0,0452281253,9780452281257,105.0,eng,1999,NAL
668,We the Living,Ayn Rand/Leonard Peikoff,3.91,1086.0,23199.0,0451187849,9780451187840,464.0,eng,1996,Signet
669,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,3.88,153.0,3501.0,0451147952,9780451147950,340.0,eng,1986,Signet
670,Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,3.96,2.0,18.0,0452274044,9780452274044,681.0,eng,1997,NAL
672,Sailing for Dummies,J.J. Isler/Peter Isler,3.95,7.0,150.0,0471791431,9780471791430,416.0,eng,2006,For Dummies
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.88,83.0,646.0,0553803816,9780553803815,368.0,eng,2006,Delacorte Press
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,630.0,12180.0,0375755195,9780375755194,192.0,eng,2002,Random House Trade Paperbacks
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.62,5.0,51.0,1592283195,9781592283194,286.0,eng,2004,Lyons Press
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.09,284.0,1601.0,0975599518,9780975599518,571.0,en-US,2004,Alliance Publishing
685,The Natural,Bernard Malamud/Kevin Baker,3.63,672.0,8854.0,0374502005,9780374502003,231.0,eng,2003,"Farrar, Straus and Giroux"
698,Digging to America,Anne Tyler,3.55,1841.0,17155.0,0307263940,9780307263940,277.0,eng,2006,Alfred A. Knopf
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,3.77,3.0,44.0,0312405545,9780312405540,826.0,eng,2004,Bedford Books
702,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,3.59,11.0,234.0,019517013X,9780195170139,528.0,en-US,2004,Oxford University Press USA
703,The Plot Against America,Philip Roth,3.77,2925.0,33321.0,1400079497,9781400079490,391.0,eng,2005,Vintage International
707,Naked Pictures of Famous People,Jon   Stewart,3.59,417.0,8703.0,0688171621,9780688171629,164.0,en-GB,1999,Dey Street Books
759,Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,4.19,179.0,6375.0,0060932686,9780060932688,352.0,eng,2008,Harper Perennial Modern Classics
762,Crónica de una muerte anunciada,Gabriel García Márquez,3.97,411.0,7888.0,1400034957,9781400034956,118.0,spa,2003,Vintage Espanol
764,Del amor y otros demonios,Gabriel García Márquez,3.98,278.0,4508.0,0307350444,9780307350442,176.0,spa,2006,Plaza y Janes
765,Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,3.99,47.0,397.0,140003454X,9781400034543,533.0,eng,2004,Vintage
766,Memoria de mis putas tristes,Gabriel García Márquez,3.6,377.0,5856.0,1400095808,9781400095803,112.0,spa,2004,Vintage Espanol
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,1058.0,32569.0,0375708111,9780375708114,425.0,eng,2004,Vintage Books USA
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,4.29,6.0,37.0,086171492X,9780861714926,288.0,eng,2005,Wisdom Publications
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.88,237.0,6870.0,0618710531,9780618710539,287.0,eng,2006,Mariner Books
816,Cryptonomicon,Neal Stephenson,4.25,4249.0,83184.0,0060512806,9780060512804,1139.0,eng,2002,Avon
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,565.0,19320.0,0060733357,9780060733353,815.0,en-US,2005,William Morrow Paperbacks
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,1735.0,30872.0,0060593083,9780060593087,927.0,eng,2004,HarperCollins Perennial
824,The Cobweb,Neal Stephenson/J. Frederick George,3.61,137.0,2465.0,0553383442,9780553383447,448.0,eng,2005,Spectra Books
826,The Big U,Neal Stephenson,3.25,223.0,4657.0,0380816032,9780380816033,308.0,en-US,2001,William Morrow Paperbacks
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,2767.0,71042.0,0553380966,9780553380965,499.0,eng,2000,Spectra
828,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,270.0,4731.0,0553383434,9780553383430,640.0,eng,2005,Spectra
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,65.0,1567.0,0060833181,9780060833183,464.0,en-US,2006,HarperTorch
830,Snow Crash,Neal Stephenson/Guy Abadia,4.03,6612.0,188100.0,0553380958,9780553380958,438.0,eng,2000,Bantam Books
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,30.0,1474.0,1880685353,9781880685358,450.0,eng,2005,Two Plus Two Publishing LLC
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,72.0,1929.0,1880685337,9781880685334,381.0,eng,2004,Two Plus Two Publishing LLC
840,The Design of Everyday Things,Donald A. Norman,4.17,1379.0,18602.0,0465067107,9780465067107,240.0,eng,2002,Basic Books
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,149.0,3702.0,0465051367,9780465051366,272.0,eng,2005,Basic Books
842,The Psychology of Everyday Things,Donald A. Norman,4.17,31.0,265.0,0465067093,9780465067091,257.0,eng,1988,Basic Books
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,7.0,51.0,0898709199,9780898709193,259.0,en-GB,2006,Ignatius Press
864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,76.0,920.0,0060887966,9780060887964,192.0,eng,2006,HarperOne
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,153.0,9013.0,142150460X,9781421504605,192.0,eng,2006,VIZ Media LLC
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,299.0,16666.0,1591169259,9781591169253,192.0,eng,2005,VIZ Media LLC
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,161.0,11451.0,1421504596,9781421504599,192.0,eng,2006,VIZ Media LLC
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,1427.0,111091.0,1591169208,9781591169208,192.0,eng,2005,VIZ Media LLC
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,294.0,10752.0,1591169291,9781591169291,200.0,eng,2005,VIZ Media LLC
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,32.0,251.0,006019250X,9780060192501,198.0,en-US,1998,HarperCollins Publishers
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,419.0,14923.0,1591169232,9781591169239,192.0,eng,2005,VIZ Media LLC
880,Pompeii,Robert   Harris,3.82,1726.0,26922.0,0812974611,9780812974614,274.0,eng,2005,Random House Trade Paperbacks
888,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.6,68.0,1156.0,158715739X,9781587157394,360.0,eng,2002,Borgo Press
890,Of Mice and Men,John Steinbeck,3.87,25554.0,1755253.0,0142000671,9780142000670,103.0,eng,2002,Penguin Books
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,1592.0,20529.0,0060554738,9780060554736,464.0,en-US,2005,It Books
902,The Westing Game,Ellen Raskin,4.02,8782.0,142121.0,014240120X,9780142401200,182.0,eng,2004,Puffin
903,The Egypt Game,Zilpha Keatley Snyder,3.83,1130.0,30231.0,0808553038,9780808553038,215.0,eng,2009,Turtleback Books
929,Memoirs of a Geisha,Arthur Golden,4.11,3703.0,280309.0,1400096898,9781400096893,503.0,eng,2005,Vintage Books USA
932,Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,4.08,8.0,145.0,1557046832,9781557046833,144.0,eng,2005,Newmarket Press
935,Geisha of Gion,Mineko Iwasaki/Rande Brown,3.93,158.0,1556.0,074343059X,9780743430593,334.0,eng,2003,Pocket Books
941,Love As A Foreign Language #5,J. Torres/Eric  Kim,3.44,2.0,9.0,1932664394,9781932664393,58.0,eng,2006,Oni Press
944,Jungle Love,Margaret Johnson/Philip Prowse,3.41,7.0,59.0,0521750849,9780521750844,95.0,eng,2002,Cambridge University Press
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,21303.0,2418736.0,1416524797,9781416524793,736.0,eng,2006,Pocket Books
965,Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.89,20.0,196.0,849561877X,9788495618771,508.0,spa,2005,Umbriel
966,Angeles & Demonios,Dan Brown/Raúl Amundaray,3.89,7.0,65.0,0972859896,9780972859899,18.0,spa,2005,FonoLibro
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,35877.0,1679706.0,0307277674,9780307277671,489.0,eng,2006,Anchor
969,The Da Vinci Code,Dan Brown,3.84,105.0,1120.0,076792603X,9780767926034,467.0,eng,2006,Broadway Books
972,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,16.0,377.0,2266144340,9782266144346,744.0,fre,2005,Pocket
975,Deception Point,Dan Brown,3.71,410.0,4919.0,1416524800,9781416524809,736.0,eng,2006,Pocket Books
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,41.0,456.0,078601606X,9780786016068,383.0,eng,2005,Pinnacle
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,2600.0,61760.0,0671015206,9780671015206,258.0,eng,1998,Gallery Books
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,2334.0,88897.0,1585424331,9781585424337,320.0,eng,2005,TarcherPerigee
1007,Think and Grow Rich,Napoleon Hill,4.18,9.0,48.0,1932429239,9781932429237,368.0,eng,2004,High Roads Media
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,14.0,173.0,0977616657,9780977616657,256.0,eng,2006,Pragmatic Bookshelf
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,17.0,253.0,1563410907,9781563410901,288.0,en-US,2005,Firebrand Books
1032,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,948.0,12748.0,0345479173,9780345479174,384.0,en-US,2004,Ballantine Books
1052,The Richest Man in Babylon,George S. Clason,4.26,3400.0,76451.0,0451205367,9780451205360,194.0,eng,2008,Berkley Books
1059,Shibumi,Trevanian/Gisela Stege,4.21,637.0,9498.0,1400098033,9781400098033,480.0,eng,2005,Broadway Books
1067,1776,David McCullough,4.07,6243.0,166916.0,0743226720,9780743226721,386.0,eng,2006,Simon & Schuster
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.62,5.0,31.0,0226014908,9780226014906,284.0,eng,2000,University of Chicago Press
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,7656.0,200744.0,1416500189,9781416500186,418.0,eng,2009,Howard Publishing Co
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.93,2.0,26.0,0310258979,9780310258971,5.0,eng,2005,Zondervan
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,4922.0,190039.0,0060838582,9780060838584,399.0,eng,2005,Harper Perennial
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,77.0,811.0,0141006870,9780141006871,384.0,eng,2002,Penguin Books
1103,Snow Flower and the Secret Fan,Lisa See,4.07,14935.0,297533.0,0812968069,9780812968064,269.0,eng,2006,Random House
1110,The Broker,John Grisham,3.78,2334.0,72361.0,0385340540,9780385340540,422.0,eng,2006,Delta
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.51,1237.0,11208.0,0394720245,9780394720241,1344.0,eng,1975,Vintage
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.75,1.0,28.0,0345480600,9780345480606,320.0,eng,2006,Ballantine Books
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,3.74,275.0,3877.0,0060193395,9780060193393,201.0,en-US,1999,HarperCollins Publishers Inc.
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,3.65,63.0,401.0,1579546013,9781579546014,288.0,en-US,2005,Rodale Books
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,51.0,814.0,0972018417,9780972018418,405.0,eng,2003,High Point Media
1130,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,4.13,16.0,228.0,0471743674,9780471743675,245.0,en-US,2005,John Wiley & Sons
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,4.07,1.0,39.0,0471430455,9780471430452,432.0,eng,2003,Wiley
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,3.15,8.0,26.0,0805431578,9780805431575,368.0,eng,2005,B Books
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,3.99,623.0,11178.0,0679838864,9780679838869,68.0,en-US,1993,Random House Books for Young Readers
1169,Monkey Business,Sarah Mlynowski,3.67,67.0,3379.0,0373250711,9780373250714,392.0,eng,2004,Red Dress Ink
1171,Liar's Poker,Michael   Lewis,4.15,936.0,22843.0,0140143459,9780140143454,256.0,eng,1990,Penguin Books
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,1.0,13.0,0802732291,9780802732293,214.0,eng,1993,Walker & Company
1191,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,3.96,74.0,14103.0,030723827X,9780307238276,256.0,eng,2006,Clarkson Potter
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,217.0,40125.0,1400052580,9781400052585,256.0,eng,2005,Clarkson Potter
1193,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,4.09,55.0,8822.0,0307346587,9780307346582,240.0,eng,2007,Clarkson Potter
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,4.09,34.0,3697.0,1400052386,9781400052387,256.0,eng,2006,Clarkson Potter
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,4.06,16.0,1426.0,0609609971,9780609609972,304.0,eng,2003,Clarkson Potter Publishers
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,3.92,15.0,275.0,1400052378,9781400052370,287.0,eng,2004,Clarkson Potter Publishers
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,13034.0,628745.0,0061234001,9780061234002,320.0,eng,2006,William Morrow
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt/Stephen J. Dubner,3.97,23.0,193.0,8466625127,9788466625128,250.0,spa,2006,Ediciones B
1218,The Last Assassin (John Rain  #5),Barry Eisler,4.27,25.0,189.0,0399153594,9780399153594,338.0,eng,2006,Putnam Publishing Group
1226,Life of Pi,Yann Martel,3.91,668.0,4318.0,0156030209,9780156030205,401.0,en-US,2004,Mariner Books / Harvest Books
1230,L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel,3.91,26.0,177.0,0828808392,9780828808392,448.0,fre,2005,Gallimard
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.49,8.0,102.0,0140285970,9780140285970,400.0,eng,1999,Penguin Books
1241,A Million Little Pieces,James Frey,3.65,10821.0,206011.0,0307276902,9780307276902,515.0,eng,2005,Anchor Books
1242,A Million Little Pieces of Feces,Python Bonkers,3.56,6.0,43.0,1411677315,9781411677319,256.0,en-US,2006,Lulu.com
1243,A Million Little Lies,James Pinocchio/Pablo Fenjves,3.41,24.0,201.0,0061171468,9780061171468,191.0,en-US,2006,William Morrow Paperbacks
1246,The Leadership Challenge,James M. Kouzes/Barry Z. Posner,4.05,40.0,873.0,0787968331,9780787968335,458.0,en-US,2003,Jossey-Bass
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,4.14,281.0,5354.0,0446394599,9780446394598,193.0,eng,1993,Business Plus
1255,Leadership in Organizations,Gary Yukl,3.68,4.0,55.0,0131494848,9780131494848,542.0,en-GB,2005,Prentice Hall
1265,Leadership,Rudolph W. Giuliani,3.72,147.0,1820.0,0316861014,9780316861014,397.0,eng,2002,Little Brown
1274,Men Are from Mars  Women Are from Venus,John Gray,3.55,3303.0,132062.0,0060574216,9780060574215,368.0,eng,2012,Harper Paperbacks
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,3.62,1.0,18.0,0060192771,9780060192778,368.0,en-US,1998,Harper
